,n16S,nge,ncds,genome_size,GC,phi,clade_size,npaths_terminal,branch_length
4336,4.0,1.0,1.0,2338219.5,52.186032990300006,0.614428597419,2,148.5,0.00160589
4337,4.0,1.0,1.0,2333477.1666666665,52.18015851966667,0.6153016343618333,6,147.5,1.13079e-06
4339,4.0,1.0,1.0,2327761.0,52.17936028364286,0.6152783421894286,7,147.0,1.13079e-06
4342,4.0,1.0,1.0,2345206.0,52.12311254215,0.616029453655,2,140.5,0.0032219
4343,4.0,1.0,1.0,2331637.6666666665,52.16686078553333,0.6154452558484445,9,145.55555555555554,0.00654836
4344,4.0,1.0,1.0,2375791.8181818184,52.38212465880909,0.6167127060765455,11,147.72727272727272,1.13079e-06
4345,4.0,1.0,1.0,2381378.0,52.462628548850006,0.6172709452665833,12,147.83333333333334,0.00159281
4347,4.0,1.0,1.0,2385469.6153846155,52.532924070638465,0.6178862951486154,13,148.3846153846154,1.13079e-06
4348,4.0,1.0,1.0,2393800.0,52.58791037347144,0.6186741213427858,14,149.42857142857142,0.00159367
4351,4.0,1.0,1.0,2522811.5,53.33105671225,0.6256575410155001,2,154.0,1.13079e-06
4352,4.0,1.0,1.0,2409926.4375,52.68080366581876,0.619547048801875,16,150.0,0.0423228
4355,4.5,2.0,2.0,3203003.0,59.4642077978,0.5888947148579999,2,150.0,0.0216727
4356,4.055555555555555,1.1111111111111112,1.1111111111111112,2498046.0555555555,53.43451523603889,0.6161412339192222,18,150.0,0.00571161
4357,4.052631578947368,1.105263157894737,1.105263157894737,2490468.1052631577,53.06758170864737,0.6147717478424737,19,148.78947368421052,0.0124624
4360,5.0,1.0,1.0,2492354.0,53.529727306400005,0.6697984097655001,2,161.5,1.13079e-06
4362,5.0,1.0,1.0,2484440.0,53.59027048000001,0.6692506172380001,3,159.0,1.13079e-06
4364,5.0,1.0,1.0,2496000.75,53.618949845500005,0.6713982045635001,4,155.0,0.00380851
4366,5.0,1.0,1.0,2493667.0,53.58586466142001,0.6703521848414,5,152.2,0.00158136
4368,5.0,1.0,1.0,2491116.5,53.57203982336667,0.6698376893326667,6,151.5,1.13079e-06
4371,5.0,1.0,1.0,2480948.5,53.52732774395,0.6781126516735,2,154.0,0.0147657
4372,5.0,1.0,1.0,2488574.5,53.5608618035125,0.6719064299178751,8,152.125,0.0138236
4373,4.333333333333333,1.0740740740740742,1.0740740740740742,2489907.037037037,53.213738773792585,0.6317005425314816,27,149.77777777777777,0.0287777
4374,4.321428571428571,1.0714285714285714,1.0714285714285714,2498168.4285714286,53.568190229699994,0.6297835062255358,28,149.92857142857142,0.0190102
4375,4.310344827586207,1.0689655172413792,1.0689655172413792,2482090.275862069,53.75207072325516,0.6300126876198967,29,147.17241379310346,0.0202503
4376,4.314285714285714,1.1714285714285715,1.1714285714285715,2517371.0,54.86306693052857,0.6230182029201143,35,141.57142857142858,0.0135223
4379,4.0,2.5,2.5,2975613.5,64.00983800615,0.6132807232295,2,153.5,0.0295096
4381,4.0,2.0,2.0,2877513.0,65.53002081666666,0.6153383942716667,3,153.66666666666666,0.014683
4385,4.5,1.5,1.5,2559216.0,64.53628938545,0.5947364394985,2,102.5,0.0280391
4387,4.333333333333333,1.6666666666666667,1.6666666666666667,2492626.6666666665,63.638794676833335,0.5837997740473333,3,110.66666666666667,0.0209928
4388,4.25,1.75,1.75,2577856.75,63.727194699674996,0.5783747571085001,4,121.5,0.0219203
4389,4.142857142857143,1.8571428571428572,1.8571428571428572,2706280.8571428573,64.4998344641,0.5942163158927143,7,135.28571428571428,0.0217942
4390,4.285714285714286,1.2857142857142858,1.2857142857142858,2548855.976190476,56.46919485279049,0.6182178884155478,42,140.52380952380952,0.0114865
4397,6.0,1.5,1.5,3284006.5,53.38686390765,0.624882998182,2,181.5,0.00156649
4399,6.0,1.3333333333333333,1.3333333333333333,3306211.0,53.568631864400004,0.6266556524446667,3,180.66666666666666,0.00156022
4401,6.0,1.5,1.5,3320483.0,53.68399414562501,0.63076945566625,4,179.75,1.13079e-06
4403,6.0,1.6,1.6,3294963.6,53.50098875682001,0.630112957312,5,178.6,0.00308532
4404,6.0,1.5,1.5,3297369.8333333335,53.55253254108333,0.6312140981698333,6,177.33333333333334,0.0325922
4405,6.0,1.7142857142857142,1.7142857142857142,3259730.285714286,53.679289336057145,0.6326383440991429,7,174.0,0.0360162
4406,6.125,1.875,1.875,3218349.375,53.685431664825,0.6308281535137499,8,169.875,0.0407309
4407,6.0,2.0,2.0,3218477.777777778,54.16335078436667,0.629784675177,9,168.55555555555554,0.0495369
4408,4.588235294117647,1.411764705882353,1.411764705882353,2667024.529411765,56.06228119365687,0.6202590860793334,51,145.47058823529412,0.0186211
4413,3.0,1.0,1.0,2342642.0,64.21056782335,0.6569473490215,2,132.5,0.0473612
4415,3.0,1.3333333333333333,1.3333333333333333,2387368.6666666665,62.00189302743334,0.6389329988210001,3,142.0,0.0117454
4416,3.0,1.5,1.5,2470430.5,62.1165581679,0.631721206337,4,142.25,0.0138177
4417,3.2,1.4,1.4,2496606.6,61.11162749683999,0.6291355562572,5,144.8,0.0215727
4420,5.5,1.0,1.0,3092120.0,67.0817521081,0.622631791767,2,166.5,0.011114
4422,5.0,1.3333333333333333,1.3333333333333333,3250819.3333333335,65.65507506553334,0.608954045277,3,161.0,0.0183051
4424,4.5,1.25,1.25,3049815.5,63.606269737175005,0.60576802293875,4,159.25,0.0357419
4425,3.7777777777777777,1.3333333333333333,1.3333333333333333,2742477.222222222,62.220357381433324,0.6187499858934444,9,151.22222222222223,0.0203631
4426,4.466666666666667,1.4,1.4,2678342.433333333,56.98599262182335,0.6200327210514502,60,146.33333333333334,0.035986
4429,4.0,1.0,1.0,2620832.5,59.578508505,0.601034764425,2,156.5,0.051752
4430,4.451612903225806,1.3870967741935485,1.3870967741935485,2676487.2741935486,57.06962216644196,0.6194198837409196,62,146.66129032258064,0.05498
4432,4.412698412698413,1.380952380952381,1.380952380952381,2663535.904761905,57.09379624268256,0.6201110245071748,63,145.68253968253967,0.0648209
4434,4.375,1.390625,1.390625,2691913.84375,57.26573277275471,0.620435414683344,64,146.6875,0.024625
4439,1.0,2.0,2.0,6529843.5,65.5209277104,0.609846207757,2,209.5,0.00921515
4444,1.0,1.0,1.0,4405317.5,65.61306697505,0.7644076486575,2,160.5,0.00154561
4445,1.0,1.0,1.0,4430898.0,65.61615801326667,0.7628661942839999,3,164.0,1.13079e-06
4447,1.0,1.0,1.0,4416804.0,65.62112845435,0.76535748544175,4,166.75,1.13079e-06
4448,1.0,1.0,1.0,4418330.2,65.62046769323999,0.7661393164228001,5,166.0,0.00649473
4452,1.0,2.0,2.0,5581589.0,67.4634140308,0.601244208798,2,204.5,0.00848455
4454,1.0,1.6666666666666667,1.6666666666666667,5330986.333333333,68.07514533696667,0.6058200172,3,201.66666666666666,0.00954057
4456,1.0,1.75,1.75,5642546.75,67.55770104837501,0.608353878928,4,197.75,0.0017191
4457,1.0,1.6,1.6,5361190.4,66.83576082832,0.6101359934474001,5,198.0,0.00692832
4459,1.0,1.5,1.5,5012337.166666667,65.32938230890001,0.6092284980395001,6,189.0,0.0115231
4460,1.0,1.2727272727272727,1.2727272727272727,4742334.0,65.46169384723636,0.6805515973046364,11,178.54545454545453,1.22145e-05
4461,1.0,1.3846153846153846,1.3846153846153846,5017335.461538462,65.47080674926154,0.6696738450665385,13,183.30769230769232,0.0552554
4462,1.0714285714285714,1.3571428571428572,1.3571428571428572,4990644.928571428,65.67805070512144,0.6642986136524287,14,183.07142857142858,0.0335313
4470,1.0,1.0,1.0,4687102.0,64.32539792165,0.6512773435870001,2,208.0,1.13079e-06
4471,1.0,1.3333333333333333,1.3333333333333333,4821565.0,64.88262097486667,0.6558960226466667,3,194.66666666666666,0.0623497
4472,1.25,1.25,1.25,4971490.5,65.383305963975,0.6447914828954999,4,193.75,0.0165292
4478,2.0,1.0,1.0,6453802.0,66.6418226137,0.605943407759,2,218.5,0.0198428
4479,2.0,2.0,2.0,6296811.0,66.29486867690001,0.610083654365,3,222.66666666666666,0.00863896
4481,2.0,2.25,2.25,6308264.25,66.2432810495,0.6115834060655001,4,222.5,0.00824975
4482,2.0,2.0,2.0,6282092.6,66.2649036589,0.613589324988,5,220.2,0.00345843
4483,2.0,1.8333333333333333,1.8333333333333333,6277513.166666667,66.25740981586667,0.615168681622,6,220.0,0.00821507
4484,1.7,1.6,1.6,5755104.1,65.90776827511,0.6270178021313999,10,209.5,0.0205796
4485,1.7272727272727273,1.6363636363636365,1.6363636363636365,5770142.181818182,66.05532604432727,0.6259162408302728,11,213.36363636363637,0.0118916
4486,1.75,1.5833333333333333,1.5833333333333333,5881458.083333333,66.18170375850833,0.6232345086813332,12,215.5,0.0148481
4487,1.7692307692307692,1.5384615384615385,1.5384615384615385,5966592.769230769,66.27563474953845,0.6207217167452307,13,221.07692307692307,0.0284681
4489,1.7857142857142858,1.7142857142857142,1.7142857142857142,6056248.0,66.24253100832857,0.6184636246724999,14,220.21428571428572,0.0101493
4490,1.4285714285714286,1.5357142857142858,1.5357142857142858,5523446.464285715,65.96029085672502,0.6413811191624644,28,201.64285714285714,0.0363349
4491,1.4827586206896552,1.5862068965517242,1.5862068965517242,5500689.344827586,65.84634153313105,0.6386288821056553,29,201.27586206896552,0.0427328
4492,3.4731182795698925,1.4516129032258065,1.4516129032258065,3567768.569892473,59.94140647222689,0.6261086464601936,93,163.70967741935485,0.0282155
4493,3.4479166666666665,1.4895833333333333,1.4895833333333333,3633567.6875,60.12598801726042,0.6257537521314689,96,165.40625,0.0309138
4494,3.4693877551020407,1.5,1.5,3676895.4897959186,60.29515340077041,0.6256755231833369,98,166.5612244897959,0.0382393
4495,3.4563106796116503,1.4951456310679612,1.4951456310679612,3841269.873786408,60.68673426268156,0.6259839241953399,103,168.62135922330097,0.00347519
4499,5.0,4.0,4.0,6880371.5,61.5326151726,0.6134185119469999,2,239.0,0.0175949
4503,4.0,8.0,8.0,9001985.5,65.3424985784,0.6234955352830001,2,265.5,0.0198432
4504,4.0,6.666666666666667,6.666666666666667,9235569.333333334,65.3523452154,0.6238005974940001,3,271.0,0.0294929
4505,4.4,5.6,5.6,8293490.2,63.824453198280004,0.6196477632752,5,258.2,0.0180783
4506,4.333333333333333,4.833333333333333,4.833333333333333,7801501.333333333,64.00832733983334,0.6227746293006667,6,249.16666666666666,0.0306016
4507,3.5045871559633026,1.6788990825688073,1.6788990825688073,4059264.2660550456,60.86957424857982,0.6258072657607707,109,173.05504587155963,0.013597
4508,3.481818181818182,1.6727272727272726,1.6727272727272726,4051066.654545455,60.92340802370454,0.6259745449630729,110,173.0090909090909,0.0495418
4511,4.5,1.0,1.0,8804398.5,72.9494664947,0.6553284920845,2,221.0,0.0349331
4513,4.0,1.0,1.0,9161241.0,72.16498185233333,0.6529446196176666,3,226.33333333333334,0.0359806
4516,3.0,2.0,2.0,9531879.5,68.53256312065,0.634176945781,2,252.0,0.0361065
4520,4.0,1.0,1.0,10236747.0,71.29227673759999,0.6395676795215,2,235.5,0.0293066
4523,4.0,2.0,2.0,9017973.5,68.7571084042,0.6127591744954999,2,241.5,0.0424213
4524,4.0,1.5,1.5,9627360.25,70.02469257089999,0.6261634270084999,4,238.5,0.0537233
4525,3.8,1.4,1.4,9149366.4,70.32519368268001,0.6268415970647999,5,235.4,0.0253746
4528,3.5,1.0,1.0,6260577.0,69.23054837355,0.60199451046,2,218.0,0.023601
4529,3.7142857142857144,1.2857142857142858,1.2857142857142858,8323998.0,70.01243788007143,0.6197424294634286,7,230.42857142857142,0.0477424
4530,3.5555555555555554,1.4444444444444444,1.4444444444444444,8592416.111111112,69.68357682242222,0.6229500997562222,9,235.22222222222223,0.0325265
4531,3.6666666666666665,1.3333333333333333,1.3333333333333333,8734622.333333334,70.30392807989999,0.6304487297215834,12,233.0,0.0355273
4532,3.5,1.639344262295082,1.639344262295082,4511744.262295082,61.8460821275926,0.6264146287098118,122,178.90983606557376,0.0397342
4537,2.5,1.5,1.5,4267276.0,67.92659167139999,0.6167404932364999,2,162.5,0.0348151
4538,2.3333333333333335,1.3333333333333333,1.3333333333333333,3773192.0,69.16023896456666,0.6360320280796666,3,153.33333333333334,0.0401206
4540,2.25,1.25,1.25,3711211.75,70.052313306175,0.62834960194775,4,154.75,0.0130148
4542,2.2,1.2,1.2,3773845.8,70.18258082413999,0.628766475747,5,166.0,0.0234332
4546,6.0,2.0,2.0,3884717.0,61.094990267750006,0.6213779443415,2,190.0,0.0392657
4549,6.5,1.5,1.5,4525933.0,60.86687672035001,0.5788319100465,2,184.0,0.0154883
4551,6.333333333333333,2.0,2.0,4662850.666666667,61.82732598933334,0.5795419385330001,3,176.33333333333334,0.0380542
4554,5.5,3.0,3.0,5103759.0,63.383258255899996,0.6023114555669999,2,213.5,0.0106287
4557,5.5,3.0,3.0,5063314.5,62.55526316335,0.594615397939,2,214.5,0.0145357
4559,5.0,3.0,3.0,4887316.333333333,62.810016659333336,0.5941332333813333,3,212.0,0.00699839
4560,5.2,3.0,3.0,4973893.4,63.03931329796001,0.5974045222555999,5,212.6,0.0114047
4561,5.625,2.625,2.625,4857252.375,62.58481805722501,0.590706053359625,8,199.0,0.0378955
4564,2.0,1.5,1.5,3377342.0,56.71305679955,0.5972952042669999,2,166.0,0.0500916
4565,4.9,2.4,2.4,4561270.3,61.41046580569,0.5920238835411,10,192.4,0.0210105
4566,5.083333333333333,2.3333333333333335,2.3333333333333335,4448511.416666667,61.35788654936666,0.5969162270078334,12,192.0,0.00977374
4567,5.0,2.230769230769231,2.230769230769231,4298710.307692308,62.25306832898461,0.6031355755880001,13,188.46153846153845,0.0211075
4570,3.0,1.0,1.0,2385314.0,56.654987620899995,0.656349198538,2,119.5,0.0606198
4573,3.0,1.0,1.0,2775993.5,70.8308296735,0.6317286603655,2,163.5,0.0278205
4574,3.0,1.0,1.0,2580653.75,63.7429086472,0.64403892945175,4,141.5,0.0222805
4575,4.529411764705882,1.9411764705882353,1.9411764705882353,3894461.705882353,62.60361899209412,0.6127598941441765,17,177.41176470588235,0.0355793
4578,2.0,1.0,1.0,1844359.5,53.4732044898,0.5570794897264999,2,75.5,0.0933586
4581,2.0,1.0,1.0,1642447.5,41.6897241661,0.5685659757115,2,83.5,0.0716445
4585,3.0,1.0,1.0,2310975.0,58.73594387085,0.5679158019565,2,106.0,0.00156184
4586,2.6666666666666665,1.0,1.0,2348211.3333333335,58.73501770236666,0.5670781526933334,3,108.66666666666667,0.00158506
4589,2.0,1.0,1.0,2266771.5,58.7597306749,0.569377367328,2,103.0,0.00180412
4591,2.0,1.0,1.0,2297517.3333333335,58.720811295366666,0.565836797086,3,102.66666666666667,0.0071604
4592,2.3333333333333335,1.0,1.0,2322864.3333333335,58.727914498866674,0.5664574748896667,6,105.66666666666667,0.00631399
4595,2.0,1.0,1.0,2323805.5,58.721106350549995,0.5740443008335,2,110.5,1.13079e-06
4596,2.25,1.0,1.0,2323099.625,58.726212461787505,0.568354181375625,8,106.875,0.0235141
4601,4.0,1.5,1.5,2275205.5,61.2639093456,0.546783548852,2,105.0,1.13079e-06
4603,4.0,2.0,2.0,2319747.3333333335,61.61149301493333,0.5476232895413333,3,105.66666666666667,0.00160219
4604,4.25,1.75,1.75,2324190.75,61.20046368475,0.549002841129,4,106.5,0.0138264
4605,4.2,1.6,1.6,2425902.2,60.93299964616,0.5470115401195998,5,107.8,0.011543
4608,3.5,1.0,1.0,2363076.5,60.217847250000005,0.545407624079,2,105.0,0.00905111
4610,3.3333333333333335,1.0,1.0,2401330.3333333335,60.083527170133344,0.5475231437966667,3,102.66666666666667,0.00497323
4611,3.875,1.375,1.375,2416687.75,60.614447467649995,0.5472033914985,8,105.875,0.0424974
4612,3.0625,1.1875,1.1875,2369893.6875,59.67032996471875,0.5577787864370624,16,106.375,0.0246327
4617,4.5,1.0,1.0,2146433.5,59.24121048955,0.5591574078645001,2,96.0,0.0152547
4618,4.333333333333333,1.0,1.0,2155529.0,59.258507402166664,0.5592391240753333,3,96.66666666666667,0.0371074
4620,4.25,1.0,1.0,2275738.5,59.07805325975,0.55196828534,4,103.0,0.0210729
4621,4.4,1.0,1.0,2288037.6,58.51891072352,0.5530426576902,5,104.8,0.0103334
4624,5.5,1.0,1.0,2196638.5,56.2886368113,0.5504498491255001,2,94.5,0.0182369
4627,4.5,1.0,1.0,2196476.0,57.7777460502,0.5579360162695,2,103.5,0.0079062
4628,5.0,1.0,1.0,2196557.25,57.03319143075,0.5541929326975,4,99.0,0.0165285
4629,4.666666666666667,1.0,1.0,2247379.6666666665,57.85859103784445,0.5535538910267778,9,102.22222222222223,0.0386607
4633,3.0,1.0,1.0,2198626.0,62.70277605305,0.5527334494934999,2,97.0,0.00599295
4636,3.0,1.0,1.0,2219160.0,62.657330258,0.551153086156,2,123.5,0.00500298
4637,3.0,1.0,1.0,2208893.0,62.680053155525,0.55194326782475,4,110.25,0.0479422
4638,3.0,1.0,1.0,2398783.8,63.07022827918,0.5509872218469999,5,109.8,0.0112048
4639,4.071428571428571,1.0,1.0,2301452.5714285714,59.71989005260715,0.5526372234625714,14,104.92857142857143,0.0147153
4640,3.533333333333333,1.1,1.1,2337954.5,59.693458005733326,0.5553793903822999,30,105.7,0.00913844
4645,3.0,1.0,1.0,1936202.0,60.4862304368,0.5019886746309999,2,93.0,0.00566024
4646,3.3333333333333335,1.0,1.0,1935032.3333333333,60.48229565743333,0.4902339313866666,3,92.66666666666667,0.0453508
4647,3.5,1.25,1.25,1960511.5,59.970550739000004,0.49339055023549994,4,94.25,0.0679028
4652,3.0,1.0,1.0,1744848.5,60.5015652492,0.591203575893,2,91.5,0.0161412
4653,2.6666666666666665,1.0,1.0,1885667.0,60.35224234683333,0.5787556596486666,3,108.33333333333333,0.0227717
4654,2.5,1.0,1.0,1871765.25,60.941140439075,0.59154422232475,4,99.0,0.03141
4656,2.8,1.0,1.0,1955740.8,60.77504668894001,0.5760503284088,5,97.2,0.0174827
4657,3.111111111111111,1.1111111111111112,1.1111111111111112,1957861.111111111,60.41749293341112,0.5393126492206667,9,95.88888888888889,0.0254156
4658,3.4358974358974357,1.1025641025641026,1.1025641025641026,2250240.641025641,59.86054298904359,0.5516716808834613,39,103.43589743589743,0.0358345
4659,3.3658536585365852,1.0975609756097562,1.0975609756097562,2220592.1951219514,58.974161583046346,0.5524957928262927,41,102.46341463414635,0.041258
4660,3.302325581395349,1.0930232558139534,1.0930232558139534,2203093.0,58.718303113593024,0.5527089880309534,43,101.20930232558139,0.382623
4664,3.0,1.0,1.0,2942753.5,68.72350308200001,0.520258749234,2,107.0,0.0793453
4665,2.6666666666666665,1.0,1.0,2677329.0,64.28676248103334,0.5212234986273333,3,108.0,0.0537457
4669,2.0,1.0,1.0,2317106.0,59.5853567564,0.6398445418865,2,104.0,0.098587
4670,2.6666666666666665,1.0,1.0,2206788.6666666665,57.43465164773334,0.630966498858,3,103.33333333333333,0.0568308
4672,2.75,1.0,1.0,2194918.0,58.623947200225004,0.6280987073550001,4,98.75,0.0282333
4673,2.7142857142857144,1.0,1.0,2401665.5714285714,61.05086803485714,0.5822950464717144,7,102.71428571428571,0.0695311
4675,3.0,1.0,1.0,2445163.125,60.721594962587496,0.5817360756685,8,107.75,0.0287766
4676,3.2549019607843137,1.0784313725490196,1.0784313725490196,2241064.7843137253,59.032544972258826,0.5572622566799803,51,102.23529411764706,0.0497718
4679,2.5,1.0,1.0,3286936.0,66.09081857325,0.6351920325365,2,145.0,0.0546642
4680,3.2264150943396226,1.0754716981132075,1.0754716981132075,2280531.6226415094,59.29889491946604,0.5602030029387168,53,103.84905660377359,0.013353
4681,3.5428571428571427,1.2857142857142858,1.2857142857142858,2672486.0714285714,60.10147076567571,0.5729668193743287,70,121.71428571428571,0.0289329
4685,2.0,1.0,1.0,3808449.0,69.15835722835001,0.630310696311,2,175.5,0.0247054
4687,2.0,1.6666666666666667,1.6666666666666667,4148287.6666666665,68.81780498130001,0.6332925784246667,3,171.0,0.0608151
4690,1.0,1.0,1.0,2635288.0,68.01070284574999,0.680417968087,2,115.5,0.0743919
4693,1.0,1.0,1.0,1178868.0,48.92942128415,0.7560797716130001,2,93.0,0.0432699
4698,2.0,3.5,3.5,3401649.5,68.7631324955,0.6859603971165,2,168.5,1.13079e-06
4699,2.0,2.6666666666666665,2.6666666666666665,3288965.0,70.1767808507,0.6866858087070001,3,167.33333333333334,0.00322356
4701,2.0,2.75,2.75,3317670.25,70.037754472975,0.6873867619695,4,165.25,1.13079e-06
4702,2.0,2.8,2.8,3302478.8,69.8196816701,0.6882871909804,5,162.8,0.0617221
4704,2.0,2.5,2.5,3140113.6666666665,68.43009649018333,0.688577238277,6,155.33333333333334,0.0107013
4705,1.75,2.125,2.125,2649802.25,63.55492768867501,0.705452871611,8,139.75,0.0253912
4706,1.6,1.9,1.9,2646899.4,64.44608272009,0.7004458909061999,10,134.9,0.0176235
4707,1.6923076923076923,1.8461538461538463,1.8461538461538463,2993373.6153846155,65.45494170344615,0.6849489726412308,13,143.23076923076923,0.0536268
4708,1.7142857142857142,1.7857142857142858,1.7857142857142858,3113074.285714286,66.00220169873572,0.6798330104965,14,145.35714285714286,0.0174236
4710,1.8666666666666667,1.7333333333333334,1.7333333333333334,3189096.8666666667,66.39448866555333,0.6786241705506667,15,147.13333333333333,0.0253065
4713,3.0,1.5,1.5,3569560.0,72.80339203919999,0.6326147630175001,2,170.0,0.0470858
4717,2.0,1.0,1.0,4194761.5,74.50897610715,0.6371317396045,2,175.0,0.0273281
4718,2.0,1.0,1.0,3971988.0,74.2769472512,0.6621873298863333,3,164.66666666666666,0.027507
4719,2.4,1.2,1.2,3811016.8,73.6875251664,0.6503583031388,5,166.8,0.0572911
4720,2.0,1.6,1.6,3344576.85,68.21774779076499,0.6715577036977001,20,152.05,0.0125938
4721,3.2,1.3555555555555556,1.3555555555555556,2821839.577777778,61.9050878823622,0.5948759047795222,90,128.45555555555555,0.0127914
4722,3.1473684210526316,1.3473684210526315,1.3473684210526315,2871945.168421053,62.34074540561367,0.5966596190409685,95,130.43157894736842,0.0392806
4723,3.15625,1.3645833333333333,1.3645833333333333,2893661.0729166665,62.441813405270814,0.596986568090198,96,130.92708333333334,0.0404643
4725,3.1443298969072164,1.3608247422680413,1.3608247422680413,2926306.81443299,62.52918092876081,0.5975945407955259,97,131.7422680412371,0.0199052
4731,3.0,1.0,1.0,5484846.0,69.48976844970001,0.6392236732195,2,201.5,0.0358664
4732,3.0,1.0,1.0,5998417.0,70.60055701756667,0.6321123986293333,3,208.66666666666666,0.012329
4733,3.0,1.25,1.25,6181880.5,70.59743839235,0.6348823539725,4,208.5,0.0119029
4737,6.0,1.0,1.0,9006658.5,71.07015702929999,0.6806123856475,2,250.0,0.0205409
4738,5.333333333333333,1.0,1.0,9080457.0,71.15046479316668,0.6871192480173334,3,234.66666666666666,0.00703402
4739,4.0,1.1428571428571428,1.1428571428571428,7424127.571428572,70.83444970698572,0.6572695942774285,7,219.71428571428572,0.00644887
4740,3.875,1.125,1.125,7668120.5,70.7745281564375,0.6538300702018749,8,218.25,0.073235
4747,5.0,1.5,1.5,6195761.5,71.0296664432,0.518677406352,2,204.5,0.091011
4748,4.666666666666667,1.3333333333333333,1.3333333333333333,5344590.666666667,69.85406206863333,0.5330690422656666,3,199.66666666666666,0.0812188
4750,4.5,1.25,1.25,5418197.0,70.30105168215,0.5397464507234999,4,197.0,0.0249878
4751,4.8,1.4,1.4,6408461.2,70.28538002142001,0.5556502333162001,5,209.0,0.0255404
4752,4.666666666666667,1.3333333333333333,1.3333333333333333,6038713.666666667,70.64267898763333,0.5662571517418334,6,203.16666666666666,0.04229
4753,4.285714285714286,1.2857142857142858,1.2857142857142858,6153405.571428572,70.28428699071429,0.5672633789944286,7,201.28571428571428,0.0267367
4754,4.066666666666666,1.2,1.2,6961253.533333333,70.54574894576668,0.6134322809717332,15,210.33333333333334,0.0413923
4757,2.0,1.5,1.5,5465522.5,71.34170078625,0.558696244922,2,195.0,0.080013
4764,3.0,1.0,1.0,2494194.5,60.03794808755,0.6048796315,2,149.0,0.00162119
4769,3.0,1.5,1.5,2522554.5,60.6939375053,0.598200241698,2,149.0,0.00162078
4771,2.6666666666666665,1.3333333333333333,1.3333333333333333,2511245.0,60.4759576618,0.601207837312,3,149.0,1.13079e-06
4772,2.75,1.25,1.25,2523500.0,60.359653515249995,0.600276039528,4,149.25,1.13079e-06
4773,2.8,1.2,1.2,2517712.4,60.29325324199999,0.6009693903340001,5,148.8,1.13079e-06
4774,2.857142857142857,1.1428571428571428,1.1428571428571428,2510993.0,60.22030891215714,0.6020866020957143,7,148.85714285714286,0.0809941
4775,2.875,1.125,1.125,2512886.125,60.627990978875,0.600376321133125,8,148.0,0.0435429
4777,3.0,1.1111111111111112,1.1111111111111112,2639917.6666666665,61.53306554302222,0.594216777114,9,153.77777777777777,0.0481
4780,2.0,1.0,1.0,2632775.0,67.3009574884,0.5499818033835,2,144.5,0.144126
4781,2.8181818181818183,1.0909090909090908,1.0909090909090908,2638619.0,62.58177316945454,0.5861740546175455,11,152.0909090909091,0.0457175
4782,2.75,1.0833333333333333,1.0833333333333333,2706180.75,62.871678033449996,0.5825777840488333,12,151.91666666666666,0.0996009
4783,2.6153846153846154,1.0769230769230769,1.0769230769230769,2935176.3076923075,63.20982121119231,0.5818235051264615,13,155.15384615384616,0.0797062
4784,2.5714285714285716,1.0714285714285714,1.0714285714285714,3266912.8571428573,63.735398727092864,0.5840421815888571,14,159.92857142857142,0.0158019
4785,2.5,1.125,1.125,3541739.0625,64.68618648448751,0.5808739395055,16,164.3125,0.0480924
4786,3.2580645161290325,1.1612903225806452,1.1612903225806452,5196342.838709678,67.52145864317097,0.5966279756988387,31,186.58064516129033,0.0273273
4787,3.171875,1.3125,1.3125,3476081.1640625,63.73824818771951,0.597360450811172,128,145.0234375,0.0154051
4788,3.332,1.472,1.472,3981484.756,62.81487115037763,0.6115388896257081,250,161.56,0.017847
4795,7.0,2.0,2.0,9855343.5,70.86775060705,0.6457675395110001,2,222.5,1.13079e-06
4797,8.333333333333334,1.6666666666666667,1.6666666666666667,9831754.666666666,71.288740953,0.6436987338786667,3,222.0,0.0182146
4798,7.75,1.5,1.5,9698853.25,71.1407725472,0.64409096107225,4,220.0,0.0223634
4802,6.0,2.5,2.5,9284426.5,70.5011009692,0.6488247813470001,2,219.5,0.0136207
4809,6.0,1.0,1.0,8225843.5,71.8533888869,0.7057553736195,2,247.0,0.00163441
4810,6.0,1.0,1.0,7955375.666666667,71.81831135806667,0.6950303078123333,3,239.0,1.13079e-06
4811,6.0,1.5,1.5,7880557.75,71.044639114625,0.69055468510625,4,230.25,0.00163045
4812,6.0,1.8,1.8,7861166.0,70.96696569359999,0.6882790233482001,5,227.0,1.13079e-06
4815,6.0,1.5,1.5,8419935.5,71.27487311555,0.6757844775865,2,208.5,0.0104024
4816,6.0,1.7142857142857142,1.7142857142857142,8020814.428571428,71.05493924272857,0.6847091531305715,7,221.71428571428572,0.012256
4820,7.0,1.5,1.5,9094086.5,71.15438768684999,0.6633946058805,2,221.0,0.0137022
4821,7.666666666666667,1.3333333333333333,1.3333333333333333,8990483.666666666,72.168759619,0.6671396818746667,3,213.33333333333334,0.00809898
4822,6.5,1.6,1.6,8311715.2,71.38908535560999,0.6794383117538001,10,219.2,0.00637882
4823,6.545454545454546,1.8181818181818181,1.8181818181818181,8348485.909090909,71.3600185408,0.6792799750431818,11,218.0,0.018974
4825,6.5,1.8333333333333333,1.8333333333333333,8412770.0,71.24512449281666,0.6757717674112499,12,219.08333333333334,0.015207
4828,6.0,2.5,2.5,10460808.0,71.17836799065,0.6558002266215,2,225.5,0.0112339
